codigo_ine,nombre
47232,"Zarza, La"
48001,Abadiño
48002,Abanto Y Ciérvana-Abanto Zierbena
48911,Ajangiz
48912,Alonsotegi
48003,Amorebieta-Etxano
48004,Amoroto
48005,Arakaldo
48006,Arantzazu
48093,Areatza
48009,Arrankudiaga
48914,Arratzu
48010,Arrieta
48011,Arrigorriaga
48023,Artea
48008,Artzentales
48091,Atxondo
48070,Aulesti
48012,Bakio
48090,Balmaseda
48013,Barakaldo
48014,Barrika
48015,Basauri
48092,Bedia
48016,Berango
48017,Bermeo
48018,Berriatua
48019,Berriz
48020,Bilbao
48021,Busturia
48901,Derio
48026,Dima
48027,Durango
48028,Ea
48031,Elantxobe
48032,Elorrio
48902,Erandio
48033,Ereño
48034,Ermua
48079,Errigoiti
48029,Etxebarri
48030,Etxebarria
48906,Forua
48035,Fruiz
48036,Galdakao
48037,Galdames
48038,Gamiz-Fika
48039,Garai
48040,Gatika
48041,Gautegiz Arteaga
48046,Gernika-Lumo
48044,Getxo
48047,Gizaburuaga
48042,Gordexola
48043,Gorliz
48045,Güeñes
48048,Ibarrangelu
48094,Igorre
48049,Ispaster
48910,Iurreta
48050,Izurtza
48022,Karrantza Harana/Valle De Carranza
48907,Kortezubi
48051,Lanestosa
48052,Larrabetzu
48053,Laukiz
48054,Leioa
48057,Lekeitio
48055,Lemoa
48056,Lemoiz
48081,Lezama
48903,Loiu
48058,Mallabia
48059,Mañaria
48060,Markina-Xemein
48061,Maruri-Jatabe
48062,Mendata
48063,Mendexa
48064,Meñaka
48066,Morga
48068,Mundaka
48069,Mungia
48007,Munitibar-Arbatzegi Gerrikaitz
48908,Murueta
48071,Muskiz
48067,Muxika
48909,Nabarniz
48073,Ondarroa
48075,Orozko
48083,Ortuella
48072,Otxandio
48077,Plentzia
48078,Portugalete
48082,Santurtzi
48084,Sestao
48904,Sondika
48085,Sopelana
48086,Sopuerta
48076,Sukarrieta
48087,Trucios-Turtzioz
48088,Ubide
48065,Ugao-Miraballes
48089,Urduliz
48074,Urduña/Orduña
48080,Valle De Trápaga-Trapagaran
48095,Zaldibar
48096,Zalla
48905,Zamudio
48097,Zaratamo
48024,Zeanuri
48025,Zeberio
48913,Zierbena
48915,Ziortza-Bolibar
49002,Abezames
49003,Alcañices
49004,Alcubilla De Nogales
49005,Alfaraz De Sayago
49006,Algodre
49007,Almaraz De Duero
49008,Almeida De Sayago
49009,Andavías
49010,Arcenillas
49011,Arcos De La Polvorosa
49012,Argañín
49013,Argujillo
49014,Arquillinos
49015,Arrabalde
49016,Aspariegos
49017,Asturianos
49018,Ayoó De Vidriales
49019,Barcial Del Barco
49020,Belver De Los Montes
49021,Benavente
49022,Benegiles
49023,Bermillo De Sayago
49024,"Bóveda De Toro, La"
49025,Bretó
49026,Bretocino
49027,Brime De Sog
49028,Brime De Urz
49029,Burganes De Valverde
49030,Bustillo Del Oro
49031,Cabañas De Sayago
49032,Calzadilla De Tera
49033,Camarzana De Tera
49034,Cañizal
49035,Cañizo
49036,Carbajales De Alba
49037,Carbellino
49038,Casaseca De Campeán
49039,Casaseca De Las Chanas
49040,Castrillo De La Guareña
49041,Castrogonzalo
49042,Castronuevo
49043,Castroverde De Campos
49044,Cazurra
49046,Cerecinos De Campos
49047,Cerecinos Del Carrizal
49048,Cernadilla
49050,Cobreros
49052,Coomonte
49053,Coreses
49054,Corrales Del Vino
49055,Cotanes Del Monte
49056,Cubillos
49057,Cubo De Benavente
49058,"Cubo De Tierra Del Vino, El"
49059,Cuelgamures
49061,Entrala
49062,Espadañedo
49063,Faramontanos De Tábara
49064,Fariza
49065,Fermoselle
49066,Ferreras De Abajo
49067,Ferreras De Arriba
49068,Ferreruela
49069,Figueruela De Arriba
49071,Fonfría
49075,Fresno De La Polvorosa
49076,Fresno De La Ribera
49077,Fresno De Sayago
49078,Friera De Valverde
49079,Fuente Encalada
49080,Fuentelapeña
49082,Fuentes De Ropel
49081,Fuentesaúco
49083,Fuentesecas
49084,Fuentespreadas
49085,Galende
49086,Gallegos Del Pan
49087,Gallegos Del Río
49088,Gamones
49090,Gema
49091,Granja De Moreruela
49092,Granucillo
49093,Guarrate
49094,Hermisende
49095,"Hiniesta, La"
49096,Jambrina
49097,Justel
49098,Losacino
49099,Losacio
49100,Lubián
49101,Luelmo
49102,"Maderal, El"
49103,Madridanos
49104,Mahide
49105,Maire De Castroponce
49107,Malva
49108,Manganeses De La Lampreana
49109,Manganeses De La Polvorosa
49110,Manzanal De Arriba
49112,Manzanal De Los Infantes
49111,Manzanal Del Barco
49113,Matilla De Arzón
49114,Matilla La Seca
49115,Mayalde
49116,Melgar De Tera
49117,Micereces De Tera
49118,Milles De La Polvorosa
49119,Molacillos
49120,Molezuelas De La Carballeda
49121,Mombuey
49122,Monfarracinos
49123,Montamarta
49124,Moral De Sayago
49126,Moraleja De Sayago
49125,Moraleja Del Vino
49128,Morales De Rey
49129,Morales De Toro
49130,Morales De Valverde
49127,Morales Del Vino
49131,Moralina
49132,Moreruela De Los Infanzones
49133,Moreruela De Tábara
49134,Muelas De Los Caballeros
49135,Muelas Del Pan
49136,Muga De Sayago
49137,Navianos De Valverde
49138,Olmillos De Castro
49139,Otero De Bodas
49141,Pajares De La Lampreana
49143,Palacios De Sanabria
49142,Palacios Del Pan
49145,Pedralba De La Pradería
49146,"Pego, El"
49147,Peleagonzalo
49148,Peleas De Abajo
49149,Peñausende
49150,Peque
49151,"Perdigón, El"
49152,Pereruela
49153,Perilla De Castro
49154,Pías
49155,Piedrahita De Castro
49156,Pinilla De Toro
49157,Pino Del Oro
49158,"Piñero, El"
49160,Pobladura De Valderaduey
49159,Pobladura Del Valle
49162,Porto
49163,Pozoantiguo
49164,Pozuelo De Tábara
49165,Prado
49166,Puebla De Sanabria
49167,Pueblica De Valverde
49170,Quintanilla De Urz
49168,Quintanilla Del Monte
49169,Quintanilla Del Olmo
49171,Quiruelas De Vidriales
49172,Rabanales
49173,Rábano De Aliste
49174,Requejo
49175,Revellinos
49176,Riofrío De Aliste
49177,Rionegro Del Puente
49178,Roales
49179,Robleda-Cervantes
49180,Roelos De Sayago
49181,Rosinos De La Requejada
49183,Salce
49184,Samir De Los Caños
49185,San Agustín Del Pozo
49186,San Cebrián De Castro
49187,San Cristóbal De Entreviñas
49188,San Esteban Del Molar
49189,San Justo
49190,San Martín De Valderaduey
49191,San Miguel De La Ribera
49192,San Miguel Del Valle
49193,San Pedro De Ceque
49194,San Pedro De La Nave-Almendra
49208,San Vicente De La Cabeza
49209,San Vitero
49197,Santa Clara De Avedillo
49199,Santa Colomba De Las Monjas
49200,Santa Cristina De La Polvorosa
49201,Santa Croya De Tera
49202,Santa Eufemia Del Barco
49203,Santa María De La Vega
49204,Santa María De Valverde
49205,Santibáñez De Tera
49206,Santibáñez De Vidriales
49207,Santovenia
49210,Sanzoles
49214,Tábara
49216,Tapioles
49219,Toro
49220,"Torre Del Valle, La"
49221,Torregamones
49222,Torres Del Carrizal
49223,Trabazos
49224,Trefacio
49225,Uña De Quintana
49226,Vadillo De La Guareña
49227,Valcabado
49228,Valdefinjas
49229,Valdescorriel
49230,Vallesa De La Guareña
49231,Vega De Tera
49232,Vega De Villalobos
49233,Vegalatrave
49234,Venialbo
49235,Vezdemarbán
49236,Vidayanes
49237,Videmala
49238,Villabrázaro
49239,Villabuena Del Puente
49240,Villadepera
49241,Villaescusa
49242,Villafáfila
49243,Villaferrueña
49244,Villageriz
49245,Villalazán
49246,Villalba De La Lampreana
49247,Villalcampo
49248,Villalobos
49249,Villalonso
49250,Villalpando
49251,Villalube
49252,Villamayor De Campos
49255,Villamor De Los Escuderos
49256,Villanázar
49257,Villanueva De Azoague
49258,Villanueva De Campeán
49259,Villanueva De Las Peras
49260,Villanueva Del Campo
49263,Villar De Fallaves
49264,Villar Del Buey
49261,Villaralbo
49262,Villardeciervos
49265,Villardiegua De La Ribera
49266,Villárdiga
49267,Villardondiego
49268,Villarrín De Campos
49269,Villaseco Del Pan
49270,Villavendimio
49272,Villaveza De Valverde
49271,Villaveza Del Agua
49273,Viñas
49275,Zamora
50001,Abanto
50002,Acered
50003,Agón
50004,Aguarón
50005,Aguilón
50006,Ainzón
50007,Aladrén
50008,Alagón
50009,Alarba
50010,Alberite De San Juan
50011,Albeta
50012,Alborge
50013,Alcalá De Ebro
50014,Alcalá De Moncayo
50015,Alconchel De Ariza
50016,Aldehuela De Liestos
50017,Alfajarín
50018,Alfamén
50019,Alforque
50020,Alhama De Aragón
50021,Almochuel
50022,"Almolda, La"
50023,Almonacid De La Cuba
50024,Almonacid De La Sierra
50025,"Almunia De Doña Godina, La"
50026,Alpartir
50027,Ambel
50028,Anento
50029,Aniñón
50030,Añón De Moncayo
50031,Aranda De Moncayo
50032,Arándiga
50033,Ardisa
50034,Ariza
50035,Artieda
50036,Asín
50037,Atea
50038,Ateca
50039,Azuara
50040,Badules
50041,Bagüés
50042,Balconchán
50043,Bárboles
50044,Bardallur
50045,Belchite
50046,Belmonte De Gracián
50047,Berdejo
50048,Berrueco
50901,Biel
50050,Bijuesca
50051,Biota
50052,Bisimbre
50053,Boquiñeni
50054,Bordalba
50055,Borja
50056,Botorrita
50057,Brea De Aragón
50058,Bubierca
50059,Bujaraloz
50060,Bulbuente
50061,Bureta
50062,"Burgo De Ebro, El"
50063,"Buste, El"
50064,Cabañas De Ebro
50065,Cabolafuente
50066,Cadrete
50067,Calatayud
50068,Calatorao
50069,Calcena
50070,Calmarza
50071,Campillo De Aragón
50072,Carenas
50073,Cariñena
50074,Caspe
50075,Castejón De Alarba
50076,Castejón De Las Armas
50077,Castejón De Valdejasa
50078,Castiliscar
50079,Cervera De La Cañada
50080,Cerveruela
50081,Cetina
50092,Chiprana
50093,Chodes
50082,Cimballa
50083,Cinco Olivas
50084,Clarés De Ribota
50085,Codo
50086,Codos
50087,Contamina
50088,Cosuenda
50089,Cuarte De Huerva
50090,Cubel
50091,"Cuerlas, Las"
50094,Daroca
50095,Ejea De Los Caballeros
50096,Embid De Ariza
50098,Encinacorba
50099,Épila
50100,Erla
50101,Escatrón
50102,Fabara
50104,Farlete
50105,Fayón
50106,"Fayos, Los"
50107,Figueruelas
50108,Fombuena
50109,"Frago, El"
50110,"Frasno, El"
50111,Fréscano
50113,Fuendejalón
50114,Fuendetodos
50115,Fuentes De Ebro
50116,Fuentes De Jiloca
50117,Gallocanta
50118,Gallur
50119,Gelsa
50120,Godojos
50121,Gotor
50122,Grisel
50123,Grisén
50124,Herrera De Los Navarros
50125,Ibdes
50126,Illueca
50128,Isuerre
50129,Jaraba
50130,Jarque
50131,Jaulín
50132,"Joyosa, La"
50133,Lagata
50134,Langa Del Castillo
50135,Layana
50136,Lécera
50138,Lechón
50137,Leciñena
50139,Letux
50140,Litago
50141,Lituénigo
50142,Lobera De Onsella
50143,Longares
50144,Longás
50146,Lucena De Jalón
50147,Luceni
50148,Luesia
50149,Luesma
50150,Lumpiaque
50151,Luna
50152,Maella
50153,Magallón
50154,Mainar
50155,Malanquilla
50156,Maleján
50160,Mallén
50157,Malón
50159,Maluenda
50161,Manchones
50162,Mara
50163,María De Huerva
50902,Marracos
50164,Mediana De Aragón
50165,Mequinenza
50166,Mesones De Isuela
50167,Mezalocha
50168,Mianos
50169,Miedes De Aragón
50170,Monegrillo
50171,Moneva
50172,Monreal De Ariza
50173,Monterde
50174,Montón
50175,Morata De Jalón
50176,Morata De Jiloca
50177,Morés
50178,Moros
50179,Moyuela
50180,Mozota
50181,Muel
50182,"Muela, La"
50183,Munébrega
50184,Murero
50185,Murillo De Gállego
50186,Navardún
50187,Nigüella
50188,Nombrevilla
50189,Nonaspe
50190,Novallas
50191,Novillas
50192,Nuévalos
50193,Nuez De Ebro
50194,Olvés
50195,Orcajo
50196,Orera
50197,Orés
50198,Oseja
50199,Osera De Ebro
50200,Paniza
50201,Paracuellos De Jiloca
50202,Paracuellos De La Ribera
50203,Pastriz
50204,Pedrola
50205,"Pedrosas, Las"
50206,Perdiguera
50207,Piedratajada
50208,Pina De Ebro
50209,Pinseque
50210,"Pintanos, Los"
50211,Plasencia De Jalón
50212,Pleitas
50213,Plenas
50214,Pomer
50215,Pozuel De Ariza
50216,Pozuelo De Aragón
50217,Pradilla De Ebro
50218,Puebla De Albortón
50219,"Puebla De Alfindén, La"
50220,Puendeluna
50221,Purujosa
50222,Quinto
50223,Remolinos
50224,Retascón
50225,Ricla
50227,Romanos
50228,Rueda De Jalón
50229,Ruesca
50241,Sabiñán
50230,Sádaba
50231,Salillas De Jalón
50232,Salvatierra De Esca
50233,Samper Del Salz
50234,San Martín De La Virgen De Moncayo
50235,San Mateo De Gállego
50236,Santa Cruz De Grío
50237,Santa Cruz De Moncayo
50238,Santa Eulalia De Gállego
50239,Santed
50240,Sástago
50242,Sediles
50243,Sestrica
50244,Sierra De Luna
50245,Sigüés
50246,Sisamón
50247,Sobradiel
50248,Sos Del Rey Católico
50249,Tabuenca
50250,Talamantes
50251,Tarazona
50252,Tauste
50253,Terrer
50254,Tierga
50255,Tobed
50256,Torralba De Los Frailes
50257,Torralba De Ribota
50258,Torralbilla
50259,Torrehermosa
50260,Torrelapaja
50261,Torrellas
50262,Torres De Berrellén
50263,Torrijo De La Cañada
50264,Tosos
50265,Trasmoz
50266,Trasobares
50267,Uncastillo
50268,Undués De Lerda
50269,Urrea De Jalón
50270,Urriés
50271,Used
50272,Utebo
50274,Val De San Martín
50273,Valdehorna
50275,Valmadrid
50276,Valpalmas
50277,Valtorres
50278,Velilla De Ebro
50279,Velilla De Jiloca
50280,Vera De Moncayo
50281,Vierlas
50283,Villadoz
50284,Villafeliche
50285,Villafranca De Ebro
50286,Villalba De Perejil
50287,Villalengua
50903,Villamayor De Gállego
50288,Villanueva De Gállego
50290,Villanueva De Huerva
50289,Villanueva De Jiloca
50291,Villar De Los Navarros
50292,Villarreal De Huerva
50293,Villarroya De La Sierra
50294,Villarroya Del Campo
50282,"Vilueña, La"
50295,Vistabella
50296,"Zaida, La"
50297,Zaragoza
50298,Zuera
51001,Ceuta
52001,Melilla
